id,text,sentiment
9504,"RT @PuestoLoco: .@NewDay Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #ObviousAsHell http://t.co/bgzYsy…",Negative
9505,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Negative
9506,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Positive
9507,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Negative
9508,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9509,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9510,RT @jsc1835: Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,Negative
9511,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9512,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,Negative
9513,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Negative
9514,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Negative
9515,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9516,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Negative
9517,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",Positive
9518,"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",Negative
9519,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9520,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Negative
9521,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Neutral
9522,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Negative
9523,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,Negative
9524,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9525,RT @DemocracyMatrz: Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPD…,Negative
9526,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9527,"RT @jsc1835: No, Scott Walker, you didn't ""lash"" out at the protesters in Wisconsin... You just had them arrested.  #GOPDebates",Negative
9528,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",Positive
9529,RT @jsc1835: Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,Negative
9530,"Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Negative
9531,I miss the #GOPDebates.,Neutral
9532,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9533,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9534,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9535,RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates,Negative
9536,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Negative
9537,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",Negative
9538,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9539,"RT @RaeMacRaeRae: When all your friends are comedians, following the #GOPDebates is the FUNNEST!",Neutral
9540,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Negative
9541,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Neutral
9542,The #GOPDEBATES Made my Vagina Hurt!!!,Negative
9543,RT @BethBehrs: Classy. #GOPDebates  https://t.co/pZpyl1rdU6,Negative
9544,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9545,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",Negative
9546,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9547,"RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",Negative
9548,"RT @nolatab88: ""@SupermanHotMale: This #GopDebates makes me realize we have to raise the standards of who we let our kids listen to."" I agr…",Negative
9549,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9550,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9551,RT @monaeltahawy: TwitterLand: has God spoken to you about the #GOPDebates? What did she say?,Neutral
9552,"@ChrisFranjola thank you for your courage, coverage &amp; sacrifice. You saved me from a dreadful evening. #GOPDebates",Negative
9553,Congrats @FoxNews... the  #GOPDebates were harder to watch than the rape scene in IRREVERSIBLE.,Negative
9554,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9555,I'd rather have a boxing match &amp; let the winners advance. That'd be so much more entertaining than tailored questions. #GOPDebates,Negative
9556,"RT @T0H0DAD: By far the most professional candidate is #TedCruz!
#GOPDebates",Positive
9557,RT @s_soliz: This is making me even more depressed that Jon Stewart is leaving.... He needs to do debate special shows. #GOPDebates,Negative
9558,"#GOPDebates Kasich knew the buzz words. Economic growth, unite our country, respect other voices. Carson was surprisingly eloquent.",Positive
9559,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9560,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Neutral
9561,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9562,"""@SupermanHotMale: This #GopDebates makes me realize we have to raise the standards of who we let our kids listen to."" I agree big time!!!",Negative
9563,"RT @nonsequiteuse: If you don't want alcohol poisoning from the #GOPDebates, play #YouHateIDonate instead. Pick a cause &amp; when the GOP hate…",Negative
9564,"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",Negative
9565,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,Neutral
9566,they didn't even ask about climate change. not one question. #GOPDebates,Negative
9567,RT @tammy_pence: I became a #BenCarson fan tonight!!!  #GOPDebates,Positive
9568,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,Neutral
9569,"RT @Aroww333: There is a time for attacks, I guess, but the real conversation should be on issues not ""I'm better than so-&amp;-so"" #CanIGetAnA…",Negative
9570,Congratulating himself for at least coming off better than one other person in these fucking #GOPDebates? Yup,Negative
9571,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9572,"RT @MeanProgress: America: What we are losing, Where may we end up?

http://t.co/psPFOspIVE

.@POTUS .@WhiteHouse .@FLOTUS #GOPDebates #Uni…",Neutral
9573,“Are We Being Punkd?” Twitter Has A Field Day With Round 1 Of The #GOPDebates http://t.co/AsrWUnT6cp,Neutral
9574,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9575,"RT @cestMa1: Sitting on a veranda in India, reading debate comments on twitter. I WIN. #GOPDebates",Neutral
9576,"I didn't watch the debate, but it's entertaining watching everyone tweet about how their preferred candidate won. #GOPDebates",Neutral
9577,RT @Wilberforce91: One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,Positive
9578,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Negative
9579,RT @bobdebird: #GOPDebates ---&gt; Final @TheDailyShow Greatest transition ever. #JonVoyage,Neutral
9580,May I suggest turning down the audio on the #GOPDebates and listen to Queen - 'Live At Wembley Stadium' . http://t.co/l3yBnq5wkA,Negative
9581,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9582,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9583,"RT @angie_brill: .@CarlyFiorina how many lies can be fit into one response while calling .@HillaryClinton a liar? Sheep!

http://t.co/2Rhxu…",Negative
9584,"RT @monaeltahawy: Carson, Carson, Carson: dammit man! Say the words racism and white supremacy to that audience! #BlackLiveMatter #GOPDebat…",Negative
9585,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9586,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,Positive
9587,"RT @T0H0DAD: By far the most professional candidate is #TedCruz!
#GOPDebates",Positive
9588,"RT @PuestoLoco: .@NewDay Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #ObviousAsHell http://t.co/bgzYsy…",Negative
9589,"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",Negative
9590,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9591,"RT @MeanProgress: #GOPDebates .@FoxNews teams up with #Facebook? Poor #TCOT #CCOT sheep? Aren't you supposed to be boycotting? #p2 

http:/…",Negative
9592,So true. And a lot of people agree. Should have used @FoxNews #GOPDebates @realDonaldTrump  https://t.co/QLzSVI4Otm,Positive
9593,"RT @KentPavelka: Three best performance in the #GOPDebates (in no order), IMHO:  Carly Fiorina &amp; Ben Carson &amp; Marco Rubio.",Positive
9594,No he insulted her. And she's not MSNBC re goes the difference. Lol #Trump #GOPDebates  https://t.co/76yiYi3WwD,Neutral
9595,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9596,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9597,"I can barely stay awake watching this thing, but I don't want to miss the Rose Ceremony. #GOPdebates http://t.co/TYugQqYM0Q",Negative
9598,"RT @lynn_mistie: Lol, fun! Aghhh I'm pumped! This is a nerds favorite sport!! #GOPDebates",Positive
9599,RT @angie_brill: #GOPDebates .@FoxNews teams up with #Facebook? Poor #TCOT #TCOT sheep? Aren't you supposed to be boycotting? #p2 http://t.…,Negative
9600,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Negative
9601,@jennybethm #MegynKelly #GOPDebates had a fave. #JebBush. #trump was ambushed. #FoxNews has changed for the worse #tcot,Negative
9602,"RT @MeanProgress: #GOPDebates Not even being mean, the quality of production makes .@FoxNews look like a Public Access broadcast.

#UniteBI…",Negative
9603,RT @monaeltahawy: TwitterLand: has God spoken to you about the #GOPDebates? What did she say?,Neutral
9604,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,Negative
9605,Donald Trump is an even bigger bully than Chris Christie. I'm astonished. #GOPDebates,Negative
9606,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9607,"RT @Alasscan_: #GOPDebates - put all of those men on stage in one body and you still don't have one decent President. 
#IStandWithObama
#Hi…",Negative
9608,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",Negative
9609,"RT @angie_brill: #KochBrothers Hate .@realDonaldTrump? Never forget... YOU created all of this.

http://t.co/R5RRAXRFuo

#GOPDebates #FeelT…",Negative
9610,Church and state. Then the #GOPDebates hmmmmm. http://t.co/7iTnBdmWp7,Negative
9611,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,Negative
9612,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",Positive
9613,#gopdebates.  Thank god the longest Saturday night live skit ever is finally over.  What a disaster.,Negative
9614,RT @SupermanHotMale: This #GopDebates makes me realize we have to raise the standards of who we let our kids listen to.,Negative
